timestamp,zone_id,worker_name,risk_label,temperature,gas_level,vibration,pressure,noise_level,anomaly_score,is_anomaly
2026-06-22 08:58:14.664903,Zone-A,Meera Joshi,Low,30.35,52.47,4.26,4.4,84.27,0.13408618840501668,False
2026-07-07 04:08:14.664903,Chemical Storage,Priya Reddy,Medium,32.67,67.67,3.34,5.77,80.45,0.13418090429643503,False
2026-07-07 10:43:14.664903,Zone-B,Fatima Khan,Low,28.37,27.0,3.2,4.0,81.13,0.13422155959750448,False
2026-06-28 15:03:14.664903,Zone-C,Vikram Rao,Low,31.29,61.75,2.87,5.26,73.49,0.13424526575956086,False
2026-06-29 08:38:14.664903,Furnace Area,Karan Singh,High,41.49,29.29,5.9,6.33,86.02,0.13425476293719346,False
2026-06-24 09:03:14.664903,Zone-A,Priya Reddy,Low,43.86,41.61,4.98,4.25,71.65,0.1342623061346675,False
2026-07-05 13:53:14.664903,Zone-A,Meera Joshi,Low,36.2,46.36,6.04,4.72,86.59,0.13427793956389084,False
2026-06-21 18:33:14.664903,Chemical Storage,Vikram Rao,Medium,38.51,67.19,4.27,5.12,74.57,0.13431010132369053,False
2026-07-04 05:13:14.664903,Zone-A,Vikram Rao,Low,31.73,63.92,4.09,4.92,78.77,0.13431922913305666,False
2026-07-04 23:48:14.664903,Zone-C,Priya Reddy,Low,30.06,55.6,3.12,5.44,70.06,0.13434150644271314,False
2026-07-02 03:33:14.664903,Furnace Area,Rahul Sharma,Low,41.97,52.27,5.82,5.59,85.91,0.13435290422067014,False
2026-07-03 05:48:14.664903,Zone-B,Arjun Nair,Medium,35.43,22.93,2.02,5.34,70.27,0.13436003765726395,False
2026-06-27 15:08:14.664903,Zone-C,Neha Verma,Low,31.39,31.03,2.19,6.49,80.78,0.13439179260058826,False
2026-07-05 09:28:14.664903,Chemical Storage,Sneha Patel,Low,41.79,54.8,1.73,5.73,78.63,0.13440037907099378,False
2026-07-06 06:23:14.664903,Zone-B,Karan Singh,Low,35.2,43.88,1.94,4.61,86.68,0.13446017488924994,False
2026-06-27 22:48:14.664903,Zone-B,Rohit Gupta,High,31.88,32.47,5.68,5.61,74.46,0.13451364456336673,False
2026-06-29 17:28:14.664903,Zone-C,Arjun Nair,Low,32.05,63.95,3.03,5.71,82.81,0.13452466536493235,False
2026-06-28 18:33:14.664903,Furnace Area,Anjali Das,Medium,45.32,38.32,4.71,6.22,88.82,0.13454925586211525,False
2026-07-07 04:58:14.664903,Zone-C,Rahul Sharma,Low,34.46,25.41,6.14,5.51,81.38,0.1345654079239635,False
2026-06-30 02:48:14.664903,Zone-C,Arjun Nair,Low,31.38,45.3,2.49,4.83,87.31,0.13460342192564606,False
2026-07-07 12:53:14.664903,Zone-B,Rohit Gupta,Low,32.86,25.92,2.91,4.48,65.5,0.134667527619367,False
2026-06-26 21:48:14.664903,Zone-C,Vikram Rao,Low,37.16,25.09,1.28,4.52,80.3,0.13467360286286773,False
2026-06-25 02:13:14.664903,Zone-A,Priya Reddy,Low,31.18,47.55,3.49,5.03,87.37,0.1347611781866685,False
2026-06-25 18:23:14.664903,Chemical Storage,Neha Verma,Medium,36.81,64.84,2.41,5.75,84.88,0.1347758016303925,False
2026-06-28 17:58:14.664903,Zone-B,Vikram Rao,Low,29.41,34.91,4.48,5.23,69.59,0.1347785201150139,False
2026-07-05 15:58:14.664903,Zone-B,Arjun Nair,Low,34.16,37.2,3.74,5.26,65.96,0.1347909283837196,False
2026-06-27 02:33:14.664903,Chemical Storage,Arjun Nair,Low,40.22,60.72,2.71,6.3,78.83,0.1348113327384738,False
2026-07-02 16:58:14.664903,Zone-B,Meera Joshi,Low,32.52,19.58,2.29,5.91,75.69,0.13487884927502908,False
2026-06-22 14:53:14.664903,Zone-A,Anjali Das,Medium,36.74,34.43,5.79,6.39,88.05,0.1348967807853264,False
2026-07-06 23:23:14.664903,Assembly Point,Meera Joshi,Low,28.28,25.46,3.24,4.24,73.64,0.1349081552218344,False
2026-06-26 04:58:14.664903,Zone-A,Sneha Patel,Low,34.79,56.55,2.32,4.43,70.94,0.1349268472567886,False
2026-07-06 13:48:14.664903,Zone-C,Fatima Khan,Low,35.12,31.28,1.74,6.31,72.91,0.13495904236388562,False
2026-07-01 22:53:14.664903,Zone-A,Fatima Khan,Medium,33.22,62.21,2.14,5.67,79.53,0.13497277225617266,False
2026-06-24 12:28:14.664903,Chemical Storage,Amit Kumar,Low,35.46,32.75,2.97,3.11,76.37,0.13500329698011287,False
2026-06-30 16:28:14.664903,Zone-B,Priya Reddy,Low,35.8,23.55,1.57,4.85,75.45,0.1350370580176274,False
2026-06-22 17:53:14.664903,Zone-B,Fatima Khan,Low,32.69,41.0,2.36,6.02,68.86,0.13507552608179546,False
2026-06-25 02:03:14.664903,Zone-A,Rohit Gupta,Medium,33.6,39.81,6.12,4.95,83.15,0.13512388714239937,False
2026-07-03 02:03:14.664903,Zone-B,Arjun Nair,Low,33.6,44.57,5.76,4.31,70.58,0.13512564399801946,False
2026-07-03 02:58:14.664903,Assembly Point,Vikram Rao,Low,33.74,36.13,2.65,4.01,67.67,0.13513776479156536,False
2026-06-27 09:23:14.664903,Chemical Storage,Priya Reddy,Low,37.36,42.72,1.22,5.48,81.72,0.13520578830959784,False
2026-07-03 03:13:14.664903,Furnace Area,Rahul Sharma,Low,46.05,37.41,4.22,5.72,86.73,0.1352061368157113,False
2026-07-06 03:18:14.664903,Chemical Storage,Arjun Nair,Medium,34.51,62.72,4.74,5.85,79.97,0.1352123932537388,False
2026-06-28 11:28:14.664903,Chemical Storage,Rohit Gupta,Low,38.04,65.81,3.6,5.77,73.42,0.1352135618788598,False
2026-06-21 12:48:14.664903,Zone-A,Meera Joshi,Low,34.19,31.56,1.95,6.36,74.73,0.13522868075882205,False
2026-07-05 08:43:14.664903,Zone-A,Amit Kumar,Low,36.32,54.2,2.3,5.57,88.28,0.13523898867008433,False
2026-07-04 16:53:14.664903,Zone-B,Arjun Nair,Low,40.17,31.95,3.21,6.51,73.64,0.13527542245533042,False
2026-07-01 16:58:14.664903,Zone-A,Amit Kumar,Medium,40.23,44.97,1.57,5.59,77.62,0.13528805411136824,False
2026-07-05 04:18:14.664903,Zone-A,Arjun Nair,Low,45.59,47.85,4.15,6.26,81.81,0.13529253441161804,False
2026-06-22 02:53:14.664903,Zone-A,Rahul Sharma,Low,29.35,42.73,4.61,5.07,88.58,0.13530191770367117,False
2026-07-02 03:23:14.664903,Zone-A,Meera Joshi,Low,32.03,39.2,5.22,5.06,68.7,0.13531061209091227,False
2026-07-06 23:58:14.664903,Furnace Area,Meera Joshi,Medium,40.53,23.12,5.93,5.21,85.46,0.13531741415918208,False
2026-06-30 11:03:14.664903,Chemical Storage,Rahul Sharma,Medium,32.28,58.99,1.86,6.05,77.03,0.13534411176182332,False
2026-06-28 13:18:14.664903,Chemical Storage,Neha Verma,Medium,38.06,68.57,3.02,5.12,71.37,0.13535942762276626,False
2026-06-28 04:28:14.664903,Zone-A,Amit Kumar,Medium,39.87,32.32,6.03,5.96,71.99,0.1353815302223363,False
2026-06-23 17:28:14.664903,Zone-C,Neha Verma,Low,30.44,35.39,3.51,6.52,79.35,0.13541040196978704,False
2026-06-24 18:23:14.664903,Chemical Storage,Rahul Sharma,Low,40.34,57.66,4.44,5.66,70.24,0.13541624838714578,False
2026-07-07 14:28:14.664903,Zone-A,Karan Singh,Medium,41.38,55.05,2.42,5.26,88.96,0.13542291415741287,False
2026-06-23 15:53:14.664903,Zone-C,Priya Reddy,Low,38.47,20.42,2.91,3.69,80.08,0.13546725045834884,False
2026-06-27 04:53:14.664903,Zone-B,Neha Verma,Low,30.29,46.03,3.9,4.62,66.9,0.13546883130766918,False
2026-07-02 01:43:14.664903,Furnace Area,Neha Verma,Low,44.48,39.05,6.12,4.85,82.93,0.13547940269733666,False
2026-07-08 05:58:14.664903,Chemical Storage,Neha Verma,Medium,34.39,59.47,2.57,3.89,79.95,0.13548663532285382,False
2026-07-04 06:43:14.664903,Zone-C,Vikram Rao,Low,43.82,52.03,3.36,5.72,72.41,0.13549383142408855,False
2026-06-25 21:33:14.664903,Zone-B,Rohit Gupta,Low,27.63,36.39,2.96,5.12,75.82,0.13553988103147951,False
2026-07-05 02:48:14.664903,Zone-C,Amit Kumar,Low,47.48,26.61,4.02,5.63,87.32,0.1355574930608468,False
2026-07-06 11:48:14.664903,Zone-B,Sneha Patel,Low,36.43,34.92,2.11,4.22,87.76,0.1355577360074997,False
2026-07-01 07:38:14.664903,Zone-B,Amit Kumar,Low,31.52,19.87,3.78,5.28,79.87,0.13555857314273773,False
2026-06-29 16:23:14.664903,Zone-B,Fatima Khan,Medium,28.05,28.47,3.59,4.22,80.76,0.13555980761194664,False
2026-06-21 18:58:14.664903,Zone-B,Sneha Patel,Low,27.92,35.74,3.51,5.49,76.24,0.13556562544752915,False
2026-07-07 19:48:14.664903,Chemical Storage,Priya Reddy,Medium,34.5,58.76,3.61,4.78,88.45,0.1355977428248315,False
2026-07-01 11:38:14.664903,Chemical Storage,Karan Singh,Low,37.8,47.9,2.27,4.37,69.16,0.13560906242454673,False
2026-06-24 00:33:14.664903,Zone-B,Vikram Rao,Low,33.67,33.86,2.6,4.49,64.17,0.1356254660011169,False
2026-06-26 16:48:14.664903,Chemical Storage,Karan Singh,Medium,37.08,62.04,2.35,4.52,71.85,0.13563936519178704,False
2026-07-03 07:58:14.664903,Chemical Storage,Priya Reddy,Low,34.31,45.67,1.48,5.81,79.59,0.1356513024773262,False
2026-07-07 09:48:14.664903,Zone-B,Rohit Gupta,Low,32.29,30.32,4.52,4.71,66.49,0.1356641964071092,False
2026-06-29 12:58:14.664903,Zone-A,Rahul Sharma,Low,44.18,54.87,2.39,5.13,72.16,0.1356754269855861,False
2026-06-26 04:18:14.664903,Chemical Storage,Amit Kumar,High,34.89,70.33,3.18,4.95,77.76,0.13573470237741248,False
2026-07-03 07:03:14.664903,Zone-B,Amit Kumar,Low,28.99,43.1,1.79,5.25,78.38,0.13584332031119778,False
2026-06-27 09:13:14.664903,Furnace Area,Vikram Rao,Medium,42.0,47.68,4.9,6.53,77.82,0.1358493996629644,False
2026-07-06 19:08:14.664903,Zone-A,Karan Singh,Medium,31.85,37.14,4.44,3.77,81.15,0.1358951798996625,False
2026-07-02 08:38:14.664903,Zone-C,Vikram Rao,Low,39.27,69.34,3.48,5.15,76.6,0.13590846121660927,False
2026-07-03 10:53:14.664903,Zone-A,Fatima Khan,Low,36.71,48.2,5.65,4.33,74.11,0.1359104003926383,False
2026-07-02 12:08:14.664903,Zone-B,Rohit Gupta,Low,36.28,20.24,4.49,5.77,73.12,0.13593395198366515,False
2026-07-08 04:38:14.664903,Zone-A,Anjali Das,Medium,45.67,34.56,2.75,5.93,77.83,0.135948148040768,False
2026-07-03 05:08:14.664903,Zone-B,Fatima Khan,Low,36.85,45.93,3.5,3.5,74.59,0.13594872828434534,False
2026-06-30 01:33:14.664903,Zone-A,Rahul Sharma,Low,35.5,39.7,2.72,3.47,83.75,0.13595446448272863,False
2026-07-05 21:18:14.664903,Zone-B,Meera Joshi,Low,30.06,36.8,4.23,5.49,66.74,0.13597288253705347,False
2026-07-07 08:38:14.664903,Chemical Storage,Anjali Das,Medium,37.68,57.03,3.42,6.18,88.3,0.13607668903254455,False
2026-06-26 21:28:14.664903,Zone-C,Amit Kumar,Low,36.04,29.66,3.57,6.83,80.64,0.13609197366727238,False
2026-06-26 23:53:14.664903,Zone-A,Meera Joshi,Low,38.27,44.87,4.03,6.88,83.08,0.13616877715512182,False
2026-06-24 12:08:14.664903,Chemical Storage,Fatima Khan,Medium,35.65,57.67,5.14,5.69,86.75,0.13620830022689134,False
2026-06-27 01:43:14.664903,Furnace Area,Fatima Khan,Low,45.38,31.71,6.15,5.14,87.49,0.13622591926986072,False
2026-07-06 02:03:14.664903,Zone-A,Anjali Das,Medium,36.14,54.21,2.04,4.65,84.76,0.13628045890266677,False
2026-07-02 17:33:14.664903,Chemical Storage,Priya Reddy,Low,30.83,61.31,4.23,5.3,78.23,0.13635462825466044,False
2026-07-03 21:38:14.664903,Zone-A,Rohit Gupta,Low,27.99,41.36,3.33,4.02,77.16,0.13635867622291975,False
2026-06-30 19:48:14.664903,Zone-A,Rahul Sharma,Medium,33.34,41.56,4.3,5.17,91.36,0.13639202355512697,False
2026-06-22 17:38:14.664903,Zone-C,Karan Singh,Low,41.65,47.98,2.89,3.9,79.71,0.13640183216659846,False
2026-07-04 00:03:14.664903,Assembly Point,Neha Verma,Medium,31.88,39.99,1.95,3.84,73.56,0.1364133327957266,False
2026-06-21 03:03:14.664903,Zone-B,Vikram Rao,Medium,31.33,29.3,2.22,6.57,77.83,0.13642721615811992,False
2026-06-23 18:33:14.664903,Assembly Point,Karan Singh,Low,31.08,42.8,2.73,5.14,67.74,0.13646539438843586,False
2026-07-06 17:33:14.664903,Zone-C,Sneha Patel,Low,33.3,39.74,4.15,5.98,90.18,0.13648674396019161,False
2026-06-30 14:18:14.664903,Zone-C,Vikram Rao,Low,42.42,28.05,2.39,6.45,77.86,0.13650341346352457,False
2026-06-23 02:23:14.664903,Zone-C,Rohit Gupta,Low,38.22,39.93,5.41,4.13,85.64,0.13652391933523328,False
2026-07-06 01:43:14.664903,Chemical Storage,Neha Verma,Medium,33.12,65.56,3.7,4.69,76.85,0.13652483352507666,False
2026-06-29 16:38:14.664903,Zone-B,Neha Verma,Low,27.87,32.84,3.09,5.5,79.46,0.1365393693755224,False
2026-07-03 12:38:14.664903,Furnace Area,Meera Joshi,Medium,48.43,39.69,5.64,5.07,81.24,0.1366112228787993,False
2026-07-04 23:13:14.664903,Chemical Storage,Vikram Rao,Low,39.22,39.14,2.64,3.49,80.45,0.13663272501130108,False
2026-07-08 06:08:14.664903,Zone-B,Meera Joshi,Low,34.97,40.3,4.84,3.99,69.69,0.13663415207172774,False
2026-07-08 06:48:14.664903,Zone-B,Meera Joshi,Low,33.48,27.62,2.93,3.78,69.51,0.1366377984387086,False
2026-06-22 22:08:14.664903,Zone-A,Rohit Gupta,Low,34.14,36.26,3.88,6.85,78.98,0.13664484956934847,False
2026-06-21 11:53:14.664903,Zone-C,Rohit Gupta,Low,38.39,37.35,4.03,5.71,67.71,0.13669143605818457,False
2026-07-05 11:08:14.664903,Zone-A,Rahul Sharma,Low,39.28,40.98,3.77,6.79,77.77,0.13670124192121325,False
2026-06-21 15:43:14.664903,Chemical Storage,Amit Kumar,Low,39.37,57.7,3.78,6.39,79.9,0.1367044262189976,False
2026-06-25 02:33:14.664903,Zone-A,Rohit Gupta,Medium,44.18,35.99,4.45,6.59,85.4,0.13671075662646304,False
2026-06-28 06:38:14.664903,Chemical Storage,Fatima Khan,Medium,39.26,60.27,3.55,6.21,73.97,0.13674489045669047,False
2026-06-23 15:38:14.664903,Furnace Area,Rahul Sharma,Low,45.14,22.02,4.88,5.2,85.57,0.13675067433148497,False
2026-07-02 21:03:14.664903,Furnace Area,Arjun Nair,Low,47.73,22.22,4.52,4.59,80.15,0.13678018453100915,False
2026-07-03 16:33:14.664903,Chemical Storage,Rohit Gupta,Low,37.24,52.9,5.07,4.76,89.66,0.13678520926363785,False
2026-07-07 13:13:14.664903,Chemical Storage,Neha Verma,Medium,37.12,69.01,2.52,5.19,83.9,0.13679991122730922,False
2026-07-02 17:48:14.664903,Zone-B,Rohit Gupta,Low,32.14,32.11,4.4,4.54,66.36,0.13681823262054083,False
2026-07-04 06:18:14.664903,Chemical Storage,Sneha Patel,Low,37.28,63.34,2.42,4.0,77.85,0.1368336041245246,False
2026-06-26 05:48:14.664903,Chemical Storage,Neha Verma,Low,38.37,54.81,4.81,6.36,72.93,0.1368541911727018,False
2026-07-03 16:23:14.664903,Chemical Storage,Anjali Das,Medium,40.34,55.93,2.44,4.24,70.59,0.13685629852980258,False
2026-07-03 19:58:14.664903,Chemical Storage,Sneha Patel,Low,40.37,45.88,4.54,3.84,83.65,0.13685633386722051,False
2026-06-30 13:53:14.664903,Zone-C,Karan Singh,Low,42.83,56.99,5.2,5.8,80.51,0.1368575269149393,False
2026-07-01 19:28:14.664903,Zone-B,Rahul Sharma,Low,36.42,19.88,2.27,4.21,81.59,0.13688662605957191,False
2026-07-04 01:08:14.664903,Chemical Storage,Vikram Rao,Low,38.24,65.34,2.67,5.81,75.57,0.13691329471517633,False
2026-06-21 06:53:14.664903,Chemical Storage,Neha Verma,Medium,31.96,35.55,5.89,5.02,87.74,0.13693011490291018,False
2026-07-07 13:18:14.664903,Zone-A,Rohit Gupta,High,32.03,38.59,2.28,4.46,86.76,0.13693232699226282,False
2026-06-24 21:13:14.664903,Chemical Storage,Rahul Sharma,Low,38.17,65.19,3.82,4.51,77.99,0.13696305040039602,False
2026-07-06 09:38:14.664903,Zone-A,Rohit Gupta,Low,37.76,54.65,2.09,5.69,87.42,0.13697042193815118,False
2026-06-22 07:28:14.664903,Chemical Storage,Anjali Das,Low,37.99,61.74,4.84,6.07,77.33,0.13698405632887567,False
2026-07-07 07:28:14.664903,Zone-A,Amit Kumar,Low,32.02,60.85,3.68,5.76,76.26,0.13698982706113605,False
2026-07-02 06:53:14.664903,Zone-A,Rahul Sharma,Low,32.98,38.55,3.53,6.07,68.42,0.13700219358183208,False
2026-06-30 23:03:14.664903,Zone-C,Arjun Nair,Medium,29.6,48.93,4.82,5.59,73.76,0.13701653014146475,False
2026-06-21 11:08:14.664903,Zone-A,Meera Joshi,Low,41.98,26.72,2.83,5.58,88.96,0.13701700551689894,False
2026-07-05 18:13:14.664903,Zone-A,Amit Kumar,Low,48.1,45.87,4.14,5.86,78.66,0.13703127565318185,False
2026-06-26 22:33:14.664903,Zone-A,Arjun Nair,Low,31.05,35.1,3.56,5.28,88.81,0.13706093610379444,False
2026-06-25 06:38:14.664903,Furnace Area,Priya Reddy,High,46.7,34.98,5.76,5.83,87.92,0.13710847216279698,False
2026-06-24 20:18:14.664903,Zone-A,Fatima Khan,Low,32.84,52.19,3.96,4.39,87.93,0.1371207890307954,False
2026-07-08 02:53:14.664903,Zone-A,Neha Verma,Low,29.63,43.38,5.15,5.15,72.56,0.1371468175989739,False
2026-06-24 23:13:14.664903,Chemical Storage,Arjun Nair,Low,35.24,61.9,3.5,6.21,75.83,0.1371710258504346,False
2026-07-08 04:58:14.664903,Zone-B,Rahul Sharma,Low,31.5,42.02,2.96,5.32,66.42,0.13728742949421247,False
2026-06-27 04:13:14.664903,Zone-A,Priya Reddy,Low,39.36,46.62,2.72,4.57,67.92,0.1373192977527345,False
2026-07-06 17:28:14.664903,Zone-A,Anjali Das,Medium,36.84,62.68,3.65,5.81,72.54,0.13731964719697187,False
2026-06-21 17:13:14.664903,Zone-C,Rahul Sharma,Low,35.41,37.02,5.93,5.99,87.14,0.13736644099256384,False
2026-06-30 17:53:14.664903,Chemical Storage,Karan Singh,Medium,45.38,57.64,3.2,5.04,73.17,0.13740279519548704,False
2026-07-05 17:43:14.664903,Zone-B,Sneha Patel,Low,33.32,34.24,2.7,5.03,65.93,0.1374087552456259,False
2026-07-02 16:18:14.664903,Zone-C,Vikram Rao,Low,29.26,30.29,4.98,5.71,76.88,0.13742824848294355,False
2026-07-07 11:23:14.664903,Chemical Storage,Vikram Rao,Medium,36.25,55.4,2.88,3.66,73.18,0.13745716063639996,False
2026-06-25 08:48:14.664903,Zone-C,Karan Singh,Low,34.32,36.69,2.61,3.68,78.4,0.13746573666669648,False
2026-06-21 10:58:14.664903,Zone-B,Meera Joshi,Low,31.46,37.63,3.3,6.38,74.33,0.13747401880064297,False
2026-06-25 02:23:14.664903,Chemical Storage,Priya Reddy,Medium,31.87,59.38,4.51,6.12,77.6,0.13750131905186092,False
2026-06-26 04:08:14.664903,Chemical Storage,Karan Singh,Low,43.36,60.61,3.83,5.01,83.39,0.13752857476469527,False
2026-07-07 03:28:14.664903,Zone-A,Karan Singh,Medium,44.76,29.12,4.82,6.65,78.23,0.13757230489044148,False
2026-07-05 11:23:14.664903,Zone-B,Rahul Sharma,Low,32.29,22.97,3.54,5.65,69.16,0.13759435849181795,False
2026-07-04 17:38:14.664903,Zone-B,Neha Verma,Low,42.46,45.09,2.92,3.78,76.41,0.13764141972195648,False
2026-07-05 00:03:14.664903,Zone-B,Fatima Khan,Low,28.5,42.42,4.06,4.47,71.97,0.13764630585068377,False
2026-07-02 10:48:14.664903,Furnace Area,Amit Kumar,Medium,43.14,31.04,5.51,6.41,78.13,0.1376541328138759,False
2026-06-29 16:18:14.664903,Furnace Area,Amit Kumar,Medium,47.24,39.35,4.27,6.07,75.24,0.13767441539453823,False
2026-06-26 00:48:14.664903,Chemical Storage,Arjun Nair,Low,31.03,36.0,4.02,3.7,74.75,0.13771510827172512,False
2026-07-01 18:38:14.664903,Furnace Area,Meera Joshi,Medium,46.3,28.73,5.18,4.51,80.98,0.13774395207973394,False
2026-07-03 16:28:14.664903,Zone-C,Fatima Khan,Low,40.83,60.21,3.78,5.87,82.72,0.13776656752536381,False
2026-06-25 03:43:14.664903,Zone-A,Arjun Nair,Low,37.76,51.82,3.96,6.83,79.65,0.1377844960319003,False
2026-06-25 05:03:14.664903,Zone-C,Fatima Khan,Low,37.82,66.57,2.38,5.18,81.77,0.13783878536590705,False
2026-07-07 22:08:14.664903,Furnace Area,Fatima Khan,Low,44.1,26.47,4.79,6.39,86.05,0.1378496346040604,False
2026-07-05 13:48:14.664903,Chemical Storage,Anjali Das,Medium,35.53,61.59,3.76,5.36,83.61,0.13785097140803126,False
2026-06-29 20:18:14.664903,Zone-A,Fatima Khan,Low,29.32,34.47,4.82,5.89,74.12,0.13789079432166523,False
2026-06-28 08:58:14.664903,Zone-A,Anjali Das,Medium,38.18,46.37,6.39,5.1,71.94,0.1379092789706557,False
2026-07-06 17:43:14.664903,Zone-B,Arjun Nair,Low,34.81,49.86,2.86,3.68,74.17,0.13791458223667297,False
2026-06-25 23:28:14.664903,Zone-C,Neha Verma,Medium,37.83,57.73,4.29,5.24,70.07,0.1379329581950957,False
2026-06-23 02:08:14.664903,Zone-B,Vikram Rao,Low,34.22,21.92,1.82,3.83,75.77,0.13794733391741543,False
2026-06-30 10:13:14.664903,Zone-A,Amit Kumar,Low,44.48,49.92,2.25,4.87,77.67,0.13795455177567556,False
2026-06-28 23:33:14.664903,Zone-B,Anjali Das,Low,30.44,32.48,1.84,5.19,82.53,0.13802949691061517,False
2026-07-07 13:33:14.664903,Zone-C,Anjali Das,Low,40.78,32.4,2.33,5.7,88.19,0.13804153358047844,False
2026-06-30 08:03:14.664903,Chemical Storage,Amit Kumar,Low,37.17,63.27,3.03,4.21,73.12,0.13805049206972908,False
2026-06-28 15:43:14.664903,Zone-A,Arjun Nair,Medium,34.42,61.73,2.52,5.37,72.57,0.13806567984043272,False
2026-07-07 21:03:14.664903,Zone-A,Anjali Das,Low,33.77,51.7,2.91,6.59,74.2,0.13809395391174534,False
2026-07-02 01:48:14.664903,Zone-C,Rahul Sharma,Low,39.03,48.29,4.06,5.24,69.59,0.13812202072662189,False
2026-07-02 03:28:14.664903,Zone-B,Anjali Das,Low,31.88,40.21,2.07,5.12,85.22,0.13817680462725346,False
2026-06-25 23:38:14.664903,Zone-A,Arjun Nair,Low,39.09,68.83,3.65,4.98,76.19,0.13817948625666177,False
2026-06-23 16:23:14.664903,Zone-A,Rohit Gupta,Medium,39.67,22.29,3.87,4.01,75.22,0.13821650671730196,False
2026-07-01 15:23:14.664903,Zone-B,Priya Reddy,Low,32.34,35.35,5.27,6.37,79.35,0.1382554306935075,False
2026-06-21 08:23:14.664903,Zone-B,Neha Verma,Low,36.08,42.12,2.63,5.13,66.24,0.13827813868840289,False
2026-06-28 21:08:14.664903,Chemical Storage,Meera Joshi,Medium,35.59,56.58,2.18,5.9,70.96,0.1383547433492977,False
2026-07-01 01:13:14.664903,Zone-B,Amit Kumar,Low,38.84,35.05,3.65,3.95,70.67,0.13840392193980489,False
2026-06-29 16:13:14.664903,Zone-B,Karan Singh,Medium,29.92,45.19,1.96,4.95,71.35,0.13840677847334454,False
2026-07-02 23:28:14.664903,Chemical Storage,Rahul Sharma,Low,39.94,68.45,3.57,4.87,75.76,0.13841535241206676,False
2026-06-28 22:58:14.664903,Zone-A,Amit Kumar,Low,39.17,30.85,2.69,6.46,74.06,0.13844182696845397,False
2026-07-05 15:08:14.664903,Chemical Storage,Rohit Gupta,Medium,36.64,66.42,3.16,4.31,74.98,0.13844949810276963,False
2026-07-07 11:08:14.664903,Zone-C,Priya Reddy,Low,34.3,56.54,2.38,6.65,80.03,0.13848411542015177,False
2026-07-02 06:13:14.664903,Zone-C,Anjali Das,Low,31.5,23.99,4.68,5.77,84.3,0.13848507083476874,False
2026-07-08 02:28:14.664903,Zone-A,Neha Verma,Low,38.17,30.17,6.38,5.06,72.43,0.13850589032496335,False
2026-06-25 14:43:14.664903,Zone-C,Fatima Khan,Low,38.46,31.93,4.4,3.93,84.85,0.1385167241919274,False
2026-06-24 04:13:14.664903,Zone-C,Vikram Rao,Low,33.98,20.92,3.2,4.6,87.66,0.13857259993231197,False
2026-06-27 10:28:14.664903,Zone-A,Sneha Patel,Low,28.72,37.5,4.07,4.35,79.85,0.1386579060588956,False
2026-07-07 00:23:14.664903,Zone-A,Anjali Das,Low,32.15,36.03,3.19,6.28,69.6,0.13866296465369238,False
2026-07-08 01:23:14.664903,Furnace Area,Vikram Rao,High,45.23,30.93,5.89,5.52,86.32,0.1386717875770649,False
2026-07-06 10:28:14.664903,Zone-A,Rohit Gupta,Low,35.69,42.55,2.98,5.89,68.67,0.13868366473991595,False
2026-06-28 09:58:14.664903,Furnace Area,Anjali Das,Medium,45.26,27.11,5.16,6.11,87.76,0.13868720575302934,False
2026-07-03 09:53:14.664903,Zone-A,Rohit Gupta,Medium,42.44,53.71,2.21,5.64,75.27,0.13869765002966616,False
2026-07-04 21:38:14.664903,Zone-A,Karan Singh,Medium,36.1,59.23,1.77,5.33,73.93,0.13870628174829752,False
2026-06-21 01:48:14.664903,Zone-C,Fatima Khan,Low,35.14,55.69,2.07,5.68,83.82,0.13877854039663495,False
2026-07-01 21:28:14.664903,Chemical Storage,Arjun Nair,Low,37.0,58.35,3.05,3.76,80.37,0.13879643296859406,False
2026-07-01 20:03:14.664903,Zone-B,Rohit Gupta,Low,29.37,27.51,2.01,4.41,77.59,0.13881039375562637,False
2026-06-22 02:58:14.664903,Furnace Area,Anjali Das,Medium,42.74,32.36,5.62,5.58,69.77,0.13884531368822428,False
2026-07-08 02:03:14.664903,Chemical Storage,Meera Joshi,Low,41.81,48.16,2.91,4.27,71.65,0.13885271930556725,False
2026-06-22 14:18:14.664903,Zone-B,Meera Joshi,Low,29.14,44.96,4.08,5.25,83.28,0.1388551024573374,False
2026-06-28 01:08:14.664903,Zone-B,Rohit Gupta,Low,33.69,29.7,3.12,4.61,65.2,0.1388681746812388,False
2026-07-05 12:28:14.664903,Zone-A,Amit Kumar,Low,33.65,38.95,4.58,4.24,89.3,0.13887612750778228,False
2026-06-27 00:38:14.664903,Furnace Area,Fatima Khan,Medium,44.44,39.88,4.11,4.89,90.57,0.1388798334978979,False
2026-06-30 05:08:14.664903,Chemical Storage,Anjali Das,Low,40.27,53.24,2.78,3.83,76.93,0.1388808726526362,False
2026-06-26 23:48:14.664903,Zone-A,Vikram Rao,Medium,38.48,62.79,4.35,6.01,80.06,0.13890234870376106,False
2026-06-26 16:03:14.664903,Zone-C,Karan Singh,Low,31.44,36.37,5.01,5.68,86.27,0.13890759679252768,False
2026-06-27 03:03:14.664903,Zone-B,Amit Kumar,Medium,31.36,26.26,3.92,3.88,80.95,0.13892134176349014,False
2026-07-01 14:33:14.664903,Zone-C,Anjali Das,Low,34.49,44.04,5.89,5.35,86.75,0.13892135819069973,False
