timestamp,zone_id,temperature,gas_level,vibration,pressure,noise_level,machine_status,risk_label,worker_id,worker_name,latitude,longitude,ppe_status,risk_zone,entry_status,fault_history_count,maintenance_status,allowed_task,valid_from,valid_to,permit_status,maintenance_overdue,ppe_violation,invalid_permit,restricted_entry
2026-07-06 11:53:14.664903,Zone-B,49.84,29.57,3.7,6.96,70.49,Warning,Low,W005,Karan Singh,17.44584,78.379133,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-19 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,1,0,0,0
2026-07-06 11:58:14.664903,Chemical Storage,29.75,40.34,2.26,5.35,82.15,Running,Medium,W003,Amit Kumar,17.441,78.378957,Missing Gloves,High-Risk,Restricted,4.0,OK,Chemical inventory check,2026-06-16 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,1,0,1
2026-07-06 12:03:14.664903,Chemical Storage,36.41,89.77,3.51,6.75,78.13,Running,High,W003,Amit Kumar,17.44115,78.378369,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-16 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-07-06 12:08:14.664903,Furnace Area,66.54,38.62,9.77,5.49,78.43,Warning,High,W003,Amit Kumar,17.443613,78.38045,OK,High-Risk,Allowed,2.0,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 12:13:14.664903,Zone-A,39.47,53.32,2.94,5.09,79.39,Running,Low,W012,Fatima Khan,17.44367,78.376233,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 12:18:14.664903,Zone-A,35.8,45.78,5.13,7.33,85.48,Running,Low,W004,Sneha Patel,17.443297,78.376259,No Mask,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,1,0,0
2026-07-06 12:23:14.664903,Chemical Storage,35.5,46.71,1.17,6.94,72.84,Running,Low,W008,Meera Joshi,17.443718,78.377804,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-18 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 12:28:14.664903,Furnace Area,52.71,43.5,7.45,6.14,78.51,Running,Medium,W006,Neha Verma,17.443173,78.38034,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-07-06 12:33:14.664903,Zone-B,45.82,29.31,7.23,5.43,76.69,Warning,Critical,W003,Amit Kumar,17.445516,78.378924,Missing Gloves,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,1,1,0,0
2026-07-06 12:38:14.664903,Zone-C,44.97,45.64,3.87,5.43,84.78,Running,Low,W002,Priya Reddy,17.445677,78.381401,OK,Normal,Allowed,3.3333333333333335,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 12:43:14.664903,Zone-A,34.75,46.62,3.45,5.85,80.37,Running,Low,W001,Rahul Sharma,17.444065,78.378214,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-07-06 12:48:14.664903,Chemical Storage,20.98,72.91,3.9,5.36,82.5,Running,High,W008,Meera Joshi,17.442841,78.378893,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-18 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 12:53:14.664903,Furnace Area,41.2,36.19,6.71,5.43,91.09,Running,Medium,W005,Karan Singh,17.442953,78.38192,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-22 08:43:14.657471,2026-07-12 08:43:14.657471,Suspended,0,0,1,0
2026-07-06 12:58:14.664903,Chemical Storage,35.43,51.04,5.02,3.66,75.03,Running,Low,W010,Anjali Das,17.442353,78.379109,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-17 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 13:03:14.664903,Chemical Storage,38.24,40.81,4.42,5.12,75.49,Running,Low,W008,Meera Joshi,17.441574,78.378128,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-18 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 13:08:14.664903,Zone-B,31.98,38.34,2.63,3.94,82.16,Warning,Low,W011,Rohit Gupta,17.44538,78.378263,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-07-06 13:13:14.664903,Zone-B,34.46,36.94,4.93,6.0,75.94,Warning,Low,W004,Sneha Patel,17.445048,78.378942,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-07-06 13:18:14.664903,Zone-C,36.22,39.13,3.9,6.57,72.07,Running,Low,W003,Amit Kumar,17.445524,78.380944,Missing Gloves,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-18 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,1,0,0
2026-07-06 13:23:14.664903,Zone-B,45.08,45.52,5.24,4.37,70.54,Warning,Low,W012,Fatima Khan,17.44552,78.379668,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-07-06 13:28:14.664903,Chemical Storage,30.44,82.21,2.77,4.32,72.06,Running,High,W009,Vikram Rao,17.44269,78.378829,Missing Helmet,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-14 08:43:14.657471,2026-07-14 08:43:14.657471,Valid,0,1,0,0
2026-07-06 13:33:14.664903,Furnace Area,52.99,32.04,4.45,6.42,81.34,Running,Low,W001,Rahul Sharma,17.442982,78.380575,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-15 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-07-06 13:38:14.664903,Assembly Point,27.95,54.16,0.95,2.62,72.96,Running,Low,W007,Arjun Nair,17.447016,78.37603,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-14 08:43:14.657471,2026-07-10 08:43:14.657471,Suspended,0,0,1,0
2026-07-06 13:43:14.664903,Zone-C,28.59,17.54,3.73,4.12,86.98,Running,Low,W004,Sneha Patel,17.446421,78.381491,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 13:48:14.664903,Zone-C,35.12,31.28,1.74,6.31,72.91,Running,Low,W012,Fatima Khan,17.446114,78.381572,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-22 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-07-06 13:53:14.664903,Furnace Area,52.05,67.9,10.6,6.91,99.07,Running,Critical,W008,Meera Joshi,17.442778,78.381036,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-20 08:43:14.657471,2026-07-15 08:43:14.657471,Expired,0,0,1,0
2026-07-06 13:58:14.664903,Assembly Point,26.39,19.61,1.34,1.75,60.42,Running,Low,W006,Neha Verma,17.448107,78.376571,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,0,1,0
2026-07-06 14:03:14.664903,Zone-A,39.58,43.55,1.24,5.07,85.29,Running,Low,W004,Sneha Patel,17.44327,78.377723,Missing Gloves,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,1,0,0
2026-07-06 14:08:14.664903,Chemical Storage,47.14,58.24,7.07,4.69,93.31,Stopped,Critical,W010,Anjali Das,17.441755,78.378095,No Mask,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-17 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,1,0,0
2026-07-06 14:13:14.664903,Zone-B,34.02,63.05,1.27,3.7,80.31,Stopped,Low,W004,Sneha Patel,17.444987,78.380191,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-07-06 14:18:14.664903,Chemical Storage,34.79,66.53,3.41,4.54,69.85,Running,Low,W011,Rohit Gupta,17.440888,78.378887,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-19 08:43:14.657471,2026-07-14 08:43:14.657471,Valid,0,0,0,0
2026-07-06 14:23:14.664903,Zone-B,38.99,15.92,5.64,4.13,78.86,Stopped,Low,W004,Sneha Patel,17.44497,78.379926,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-07-06 14:28:14.664903,Assembly Point,29.08,5.16,0.94,3.14,68.68,Running,Low,W003,Amit Kumar,17.446839,78.376708,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-07-06 14:33:14.664903,Assembly Point,27.05,16.46,0.56,2.65,73.92,Running,Low,W010,Anjali Das,17.446599,78.376157,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 14:38:14.664903,Furnace Area,54.22,37.0,7.47,6.48,83.8,Running,Medium,W006,Neha Verma,17.44464,78.381707,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-07-06 14:43:14.664903,Furnace Area,49.68,28.69,5.72,5.76,87.76,Running,Medium,W005,Karan Singh,17.444339,78.381285,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-22 08:43:14.657471,2026-07-12 08:43:14.657471,Suspended,0,0,1,0
2026-07-06 14:48:14.664903,Zone-C,34.92,100.84,4.18,6.16,76.45,Running,Low,W004,Sneha Patel,17.446625,78.380541,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 14:53:14.664903,Zone-C,56.17,54.5,3.3,6.92,92.41,Running,Medium,W007,Arjun Nair,17.446225,78.380395,OK,Normal,Allowed,3.3333333333333335,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 14:58:14.664903,Furnace Area,46.53,24.33,7.55,6.78,73.65,Stopped,Critical,W002,Priya Reddy,17.442712,78.381268,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-20 08:43:14.657471,2026-07-16 08:43:14.657471,Suspended,0,0,1,1
2026-07-06 15:03:14.664903,Chemical Storage,43.5,79.92,6.85,4.92,82.62,Running,High,W002,Priya Reddy,17.442363,78.379081,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-07-06 15:08:14.664903,Zone-A,33.25,32.83,3.94,4.71,78.21,Running,Low,W009,Vikram Rao,17.444322,78.378069,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 15:13:14.664903,Zone-B,36.93,26.83,1.63,6.51,63.92,Warning,Low,W010,Anjali Das,17.444883,78.379452,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,0,0,0
2026-07-06 15:18:14.664903,Chemical Storage,45.19,55.72,2.83,4.12,76.89,Running,Medium,W010,Anjali Das,17.441295,78.377975,Missing Helmet,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-17 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,1,0,0
2026-07-06 15:23:14.664903,Zone-C,37.82,34.8,5.1,5.35,72.42,Running,Low,W006,Neha Verma,17.447218,78.379479,No Mask,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-19 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,1,0,0
2026-07-06 15:28:14.664903,Assembly Point,27.99,17.6,4.83,2.97,58.51,Running,Low,W004,Sneha Patel,17.447214,78.37625,OK,Normal,Allowed,5.666666666666667,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 15:33:14.664903,Furnace Area,46.66,30.6,4.06,4.28,102.97,Running,Low,W012,Fatima Khan,17.443273,78.381422,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-20 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-07-06 15:38:14.664903,Zone-A,32.09,55.77,2.86,2.41,74.03,Running,Low,W006,Neha Verma,17.443903,78.377081,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-15 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 15:43:14.664903,Zone-A,35.0,37.26,2.61,4.9,66.48,Running,Low,W001,Rahul Sharma,17.44273,78.377269,OK,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,1
2026-07-06 15:48:14.664903,Assembly Point,31.57,30.55,1.19,2.31,51.42,Running,Low,W007,Arjun Nair,17.446477,78.376696,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-14 08:43:14.657471,2026-07-10 08:43:14.657471,Suspended,0,0,1,0
2026-07-06 15:53:14.664903,Zone-A,43.21,45.65,2.04,4.32,72.06,Running,Low,W002,Priya Reddy,17.443816,78.377985,OK,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,1
2026-07-06 15:58:14.664903,Zone-C,58.72,37.93,4.22,4.7,70.03,Running,Low,W012,Fatima Khan,17.447652,78.378774,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-22 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-07-06 16:03:14.664903,Zone-A,39.76,66.56,3.52,4.07,82.78,Running,Low,W012,Fatima Khan,17.444641,78.376267,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 16:08:14.664903,Zone-C,31.34,50.51,3.02,8.52,91.97,Running,Low,W003,Amit Kumar,17.444725,78.380161,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-18 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-07-06 16:13:14.664903,Assembly Point,32.31,5.0,0.86,4.54,60.07,Running,Low,W007,Arjun Nair,17.446061,78.377192,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-14 08:43:14.657471,2026-07-10 08:43:14.657471,Suspended,0,0,1,0
2026-07-06 16:18:14.664903,Zone-C,36.22,39.17,3.88,6.53,84.06,Running,Low,W008,Meera Joshi,17.446852,78.379915,OK,Normal,Allowed,3.3333333333333335,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 16:23:14.664903,Assembly Point,33.45,27.46,2.82,3.28,71.21,Running,Low,W003,Amit Kumar,17.446865,78.376337,Missing Gloves,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,1,0,0
2026-07-06 16:28:14.664903,Zone-B,41.76,31.5,2.58,2.93,79.83,Warning,Low,W012,Fatima Khan,17.444703,78.379103,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-07-06 16:33:14.664903,Chemical Storage,35.42,52.65,2.66,4.96,84.23,Running,Low,W008,Meera Joshi,17.443164,78.378956,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-18 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 16:38:14.664903,Zone-C,40.36,50.25,4.59,9.19,72.84,Running,Low,W008,Meera Joshi,17.445921,78.379825,OK,Normal,Allowed,3.3333333333333335,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 16:43:14.664903,Zone-B,31.49,43.23,1.66,5.3,70.89,Warning,Low,W011,Rohit Gupta,17.444957,78.37914,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-07-06 16:48:14.664903,Zone-B,41.41,26.45,2.9,3.72,69.95,Running,Low,W003,Amit Kumar,17.444439,78.379171,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,1,0,0,0
2026-07-06 16:53:14.664903,Assembly Point,33.13,28.24,0.6,4.01,65.79,Running,Low,W004,Sneha Patel,17.44706,78.375531,OK,Normal,Allowed,5.666666666666667,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 16:58:14.664903,Zone-B,33.77,37.22,3.12,5.2,79.86,Warning,Low,W008,Meera Joshi,17.444431,78.378848,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-14 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,1,0,0,0
2026-07-06 17:03:14.664903,Chemical Storage,39.58,54.78,5.97,5.09,62.32,Running,Low,W003,Amit Kumar,17.442688,78.378418,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-16 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-07-06 17:08:14.664903,Zone-A,27.15,41.97,1.98,5.95,77.75,Running,Low,W003,Amit Kumar,17.443453,78.377768,Missing Gloves,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,1,0,0
2026-07-06 17:13:14.664903,Zone-A,38.29,42.17,2.01,4.36,72.0,Running,Low,W004,Sneha Patel,17.444623,78.376023,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 17:18:14.664903,Furnace Area,48.76,25.0,6.74,6.23,91.75,Running,Medium,W006,Neha Verma,17.442832,78.380438,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,1
2026-07-06 17:23:14.664903,Furnace Area,58.24,37.33,6.43,5.57,81.97,Running,High,W006,Neha Verma,17.44246,78.381204,Missing Helmet,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,1,0,0
2026-07-06 17:28:14.664903,Zone-A,36.84,62.68,3.65,5.81,72.54,Running,Medium,W010,Anjali Das,17.444129,78.377298,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 17:33:14.664903,Zone-C,33.3,39.74,4.15,5.98,90.18,Running,Low,W004,Sneha Patel,17.444814,78.38118,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 17:38:14.664903,Furnace Area,40.45,31.71,8.33,5.96,89.26,Warning,Medium,W010,Anjali Das,17.442983,78.381767,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,1
2026-07-06 17:43:14.664903,Zone-B,34.81,49.86,2.86,3.68,74.17,Warning,Low,W007,Arjun Nair,17.444906,78.379096,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,1,0,0,0
2026-07-06 17:48:14.664903,Zone-A,32.45,42.43,3.51,7.96,79.92,Running,Low,W011,Rohit Gupta,17.443978,78.376649,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 17:53:14.664903,Zone-A,36.41,42.85,4.73,6.35,68.4,Running,Low,W009,Vikram Rao,17.444532,78.377772,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 17:58:14.664903,Chemical Storage,30.27,64.95,3.88,4.05,74.35,Running,Low,W009,Vikram Rao,17.44223,78.378899,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-14 08:43:14.657471,2026-07-14 08:43:14.657471,Valid,0,0,0,0
2026-07-06 18:03:14.664903,Furnace Area,44.06,41.88,3.06,7.32,91.85,Running,Medium,W011,Rohit Gupta,17.442765,78.381905,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,1
2026-07-06 18:08:14.664903,Chemical Storage,31.76,59.38,3.09,7.75,70.12,Running,Low,W010,Anjali Das,17.441753,78.378589,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-17 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 18:13:14.664903,Zone-A,32.37,48.26,2.76,6.2,88.94,Running,Low,W011,Rohit Gupta,17.443892,78.377844,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 18:18:14.664903,Chemical Storage,35.94,46.76,2.29,5.09,63.49,Running,Medium,W006,Neha Verma,17.442538,78.37856,Missing Gloves,High-Risk,Allowed,4.0,OK,No active permit,,,Invalid,0,1,1,0
2026-07-06 18:23:14.664903,Assembly Point,36.0,27.3,1.72,3.14,75.66,Running,Low,W012,Fatima Khan,17.448619,78.376163,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-07-06 18:28:14.664903,Chemical Storage,42.21,73.21,2.09,4.61,80.79,Running,High,W010,Anjali Das,17.441348,78.379585,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-17 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 18:33:14.664903,Zone-A,40.69,52.94,3.15,6.03,57.58,Running,Low,W003,Amit Kumar,17.444409,78.377312,Missing Gloves,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,1,0,0
2026-07-06 18:38:14.664903,Chemical Storage,27.57,62.88,3.51,3.15,67.69,Running,Low,W005,Karan Singh,17.443545,78.37837,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-07-06 18:43:14.664903,Zone-B,37.88,84.88,3.47,5.82,60.21,Warning,Medium,W003,Amit Kumar,17.445039,78.376844,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,1,0,0,0
2026-07-06 18:48:14.664903,Chemical Storage,28.27,51.45,2.0,5.04,75.86,Running,Low,W006,Neha Verma,17.442194,78.378622,OK,High-Risk,Allowed,4.0,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 18:53:14.664903,Zone-A,37.66,33.49,2.63,5.16,77.85,Running,Low,W005,Karan Singh,17.443343,78.377957,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 18:58:14.664903,Chemical Storage,40.62,47.68,2.55,7.01,77.12,Running,Low,W007,Arjun Nair,17.442377,78.378074,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-21 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-07-06 19:03:14.664903,Furnace Area,47.43,46.14,5.64,5.93,88.05,Running,Low,W006,Neha Verma,17.444982,78.381328,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-07-06 19:08:14.664903,Zone-A,31.85,37.14,4.44,3.77,81.15,Running,Medium,W005,Karan Singh,17.443593,78.375899,Missing Gloves,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,1,1,0
2026-07-06 19:13:14.664903,Zone-B,28.1,35.33,8.66,5.71,72.94,Stopped,Medium,W003,Amit Kumar,17.445881,78.37875,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,1,0,0,0
2026-07-06 19:18:14.664903,Zone-A,28.67,45.25,1.69,5.99,83.64,Running,Low,W003,Amit Kumar,17.443484,78.377302,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 19:23:14.664903,Zone-C,34.68,50.46,2.51,8.42,72.78,Running,Low,W005,Karan Singh,17.446944,78.381144,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-14 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-07-06 19:28:14.664903,Furnace Area,57.84,42.63,3.61,7.1,98.07,Running,Critical,W005,Karan Singh,17.443442,78.381163,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-22 08:43:14.657471,2026-07-12 08:43:14.657471,Suspended,0,0,1,1
2026-07-06 19:33:14.664903,Furnace Area,50.56,20.75,8.65,5.41,97.22,Stopped,Medium,W006,Neha Verma,17.442681,78.382418,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-07-06 19:38:14.664903,Furnace Area,59.06,32.63,5.84,5.04,80.47,Running,Medium,W003,Amit Kumar,17.443409,78.382321,OK,High-Risk,Allowed,2.0,OK,No active permit,,,Invalid,0,0,1,0
2026-07-06 19:43:14.664903,Zone-A,33.26,71.5,2.77,5.43,79.62,Running,Critical,W007,Arjun Nair,17.444029,78.375769,Missing Gloves,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-20 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,1,0,1
2026-07-06 19:48:14.664903,Chemical Storage,33.9,60.4,2.68,5.64,81.3,Running,Medium,W012,Fatima Khan,17.441932,78.377826,Missing Helmet,High-Risk,Allowed,4.0,OK,No active permit,,,Invalid,0,1,1,0
2026-07-06 19:53:14.664903,Chemical Storage,44.74,41.73,2.89,4.15,81.23,Running,Low,W001,Rahul Sharma,17.443022,78.378378,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-19 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-07-06 19:58:14.664903,Zone-A,37.15,50.15,7.92,3.43,83.21,Running,Low,W008,Meera Joshi,17.444364,78.37694,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-07-06 20:03:14.664903,Chemical Storage,38.63,66.89,3.5,7.16,76.89,Running,Low,W005,Karan Singh,17.442119,78.378373,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
